TBS,HR,PVS,PV,WS,W,MU,VEH,TPR,H,TBH
11.2,0.22,1.3302929433260302,0.29266444753172666,0.010763870926162017,0.0023365121112785404,0.21706987451879925,1.0996176046222788,-8.892948837435107,17.158051719149235,3.3267683308841995
11.6,0.22,1.3660211103732631,0.3005246442821179,0.01105953925467255,0.0023998148324524547,0.21699048913258803,1.0996596535909546,-8.589891672378052,17.721784218925478,3.6058277020668204
12.1,0.21,1.4118671977801893,0.29649211153383975,0.011440522686215295,0.0023680988378736037,0.20699218932775948,1.0996385868372271,-8.744571379880199,18.14693565619046,3.836762837938302
12.6,0.2,1.4590617389140113,0.29181234778280224,0.011833304441787198,0.002331179925285336,0.19700160143376275,1.0996140624637318,-8.926189856902099,18.55889901817939,4.057635228964013
13.0,0.19,1.497810843290361,0.2845840602251686,0.012156880790716267,0.002273808825375034,0.1870388354150394,1.0995759485934267,-9.211317467772481,18.818150796350384,4.2006853074147745
13.5,0.18,1.5475178300779795,0.2785532094140363,0.012570118046009816,0.0022257361898403902,0.17706565536565624,1.0995440086974266,-9.453644384780674,19.20180183739675,4.400680134881277
13.8,0.18,1.578033051432369,0.2840459492578264,0.012824771614579216,0.0022700768872578707,0.1770071979041907,1.099573469169516,-9.232772948820973,19.616807640216642,4.599631473042468
14.0,0.18,1.5986691686042396,0.28776045034876313,0.012997685643925986,0.002300168276145265,0.17696752630882162,1.0995934607515383,-9.085321033053702,19.894846110977497,4.732262584961145
14.1,0.18,1.609075874550856,0.2896336574191541,0.013087497292583074,0.002315792439493334,0.17694692787487615,1.0996038403820008,-9.011534296669588,20.035334966654155,4.798577224300102
13.9,0.18,1.5883216564339802,0.2858978981581164,0.012916875325761122,0.0022861069279113584,0.17698606437363368,1.0995841190723719,-9.15906730685186,19.75831070647414,4.665947336455041
14.0,0.18,1.5986691686042396,0.28776045034876313,0.013004485256489666,0.0023013513040685773,0.17696596663986583,1.0995942466860755,-9.085321033053702,19.897834758929324,4.732262584961145
14.0,0.18,1.5986691686042396,0.28776045034876313,0.01300618627138569,0.0023016472512168845,0.17696557647191571,1.099594443295756,-9.085321033053702,19.89858240133168,4.732262584961145
13.8,0.19,1.578033051432369,0.29982627977215015,0.01283651253688147,0.0023988362846191925,0.1868760130702892,1.0996590036288658,-8.616560752611399,19.94204216084618,4.738436271233777
14.0,0.2,1.5986691686042396,0.31973383372084796,0.0130095896365057,0.00255909623925581,0.19670845205407786,1.0997654331180082,-7.874994259099772,20.548968056344776,5.0109116185464355
14.6,0.19,1.662007420674666,0.31578140992818654,0.01353801141952915,0.0025276584065955527,0.18670824896404647,1.0997445577687261,-8.019233998446573,21.075885056884488,5.276151007485934
15.5,0.18,1.7611482860914067,0.3170066914964532,0.014364221154189592,0.0025375061317668202,0.17665462711333357,1.0997510969959037,-7.974365165188551,22.010295913350323,5.726921263669336
16.3,0.17,1.853593839872361,0.3151109527783014,0.015138559638695518,0.0025225946366938846,0.16663372849857566,1.0997411952018685,-8.043844455032072,22.781027704474894,6.0925795323942555
17.3,0.16,1.9751194171547715,0.31601910674476347,0.016156858084933876,0.002529894359296133,0.15658331254733474,1.0997460425292596,-8.010518879624797,23.810065538810193,6.568151065120572
18.1,0.15,2.0773143040933797,0.3115971456140069,0.017017943174916703,0.002494673406946715,0.14659077077091753,1.0997226536621154,-8.17351332211394,24.529280418315388,6.892961303985334
19.0,0.14,2.1977963700849856,0.30769149181189803,0.018033583732465323,0.0024632805711648368,0.13659406847293842,1.099701805513303,-8.319018230477369,25.359142915671356,7.258962190989514
19.6,0.13,2.28147812304371,0.2965921559956823,0.018740906819030057,0.0023740836380888373,0.12667922961327166,1.0996425622304138,-8.740713687167954,25.73917350980849,7.4165914365582175
20.3,0.13,2.3826214120172926,0.30974078356224805,0.019597913780127117,0.002479751959937926,0.1265314251179363,1.099712744412802,-8.242489541448435,26.71452148324482,7.845508053115978
21.1,0.13,2.5029995366281566,0.32538993976166036,0.020623625819486444,0.0026058977773271838,0.12635497754546024,1.0997965078496434,-7.671037722501204,27.84319726089368,8.335666113935476
21.4,0.13,2.5494938469701576,0.3314342001061205,0.02101966521435928,0.0026545100551198506,0.12628698069398653,1.0998287817833008,-7.456193276147253,28.26986540775386,8.519466953345447
21.3,0.13,2.533912527839469,0.32940862861913095,0.02088965732844861,0.002638557868138018,0.126309293955947,1.0998181913917937,-7.527840942696166,28.128276543290553,8.458200503106148
21.2,0.13,2.5184145499163795,0.32739389148912934,0.02076037862442629,0.0026226895622722696,0.126331489888458,1.099807656353221,-7.599455806180934,27.986906434032853,8.396933558085474
21.1,0.13,2.5029995366281566,0.32538993976166036,0.020629091420528715,0.0026065690145902222,0.12635403864642997,1.0997969535087184,-7.671037722501204,27.844901589695322,8.335666113935476
21.2,0.13,2.5184145499163795,0.32739389148912934,0.02076037862442629,0.0026226895622722696,0.126331489888458,1.099807656353221,-7.599455806180934,27.986906434032853,8.396933558085474
21.1,0.13,2.5029995366281566,0.32538993976166036,0.020629091420528715,0.0026065690145902222,0.12635403864642997,1.0997969535087184,-7.671037722501204,27.844901589695322,8.335666113935476
21.1,0.14,2.5029995366281566,0.35041993512794195,0.020629091420528715,0.0028079795210012464,0.13611745974458817,1.0999306503947743,-6.801139480047006,28.35630008607121,8.568313191293107
21.1,0.14,2.5029995366281566,0.35041993512794195,0.020629091420528715,0.0028079795210012464,0.13611745974458817,1.0999306503947743,-6.801139480047006,28.35630008607121,8.568313191293107
21.2,0.14,2.5184145499163795,0.35257803698829315,0.020757627505628484,0.0028249873807540595,0.13609394329809882,1.0999419378030928,-6.728493857967244,28.500594406377836,8.630657852196412
21.3,0.14,2.533912527839469,0.35474775389752566,0.020892426514660205,0.0028428176367907504,0.13606928973979862,1.099953770590503,-6.655816107173564,28.646983297886543,8.69300205526917
21.5,0.14,2.565158885233332,0.3591222439326665,0.021156015180213966,0.0028776646147083817,0.13602110748151192,1.0999768950606332,-6.510364791974062,28.93771417092096,8.817689103382538
21.5,0.14,2.565158885233332,0.3591222439326665,0.021156015180213966,0.0028776646147083817,0.13602110748151192,1.0999768950606332,-6.510364791974062,28.93771417092096,8.817689103382538
22.2,0.12,2.677190319942273,0.32126283839307274,0.022112838050433,0.0025730402981946803,0.11635956869608134,1.099774691832746,-7.819576573245186,28.87147808357385,8.757948626825367
22.3,0.12,2.693538879903776,0.3232246655884531,0.02224974836268121,0.0025884849298440267,0.1163377170676505,1.0997849466120495,-7.748779321108309,29.01179121069353,8.81809057701341
22.6,0.12,2.743109218769014,0.3291731062522817,0.02267414711991692,0.0026363238303773098,0.11627003284553838,1.099816708224395,-7.536194594194342,29.436589457786233,8.998513476030118
22.3,0.13,2.693538879903776,0.35016005438749087,0.022246793802337815,0.0028048036001165977,0.12607675627495832,1.099928542625904,-6.809911735102709,29.561511356001706,9.070843433394518
22.7,0.13,2.759808861442984,0.35877515198758797,0.02281421524407398,0.0028741299415364976,0.12597978544464977,1.0999745495231719,-6.521853434528687,30.142162146942326,9.315887671124276
22.5,0.14,2.726497936994816,0.38170971117927427,0.022525880709332414,0.0030583670627804013,0.1357712536191017,1.1000967835173563,-5.781228827430617,30.408183956350953,9.441098149680425
21.9,0.15,2.628663835616845,0.39429957534252674,0.021689405039353408,0.003159753098016664,0.1456818705853658,1.1001640299627562,-5.389785526630689,30.058845958227725,9.301690906257937
21.1,0.16,2.5029995366281566,0.40047992586050507,0.02061543284610577,0.0032091219328436228,0.15566599822568472,1.1001967699723743,-5.20130464293532,29.374834967415218,9.015024249192397
21.1,0.16,2.5029995366281566,0.40047992586050507,0.020609974479286957,0.003208295260569045,0.1556671146678704,1.100196221773319,-5.20130464293532,29.372735975829585,9.015024249192397
20.7,0.16,2.4421616455059305,0.3907458632809489,0.02009018817797602,0.0031295190089724494,0.155773504023382,1.100143977982193,-5.4992442953310245,28.76805682493184,8.757488599006157
20.6,0.16,2.4271558538920623,0.38834493662273,0.019960143176520635,0.0031097931862468413,0.15580014425472308,1.100130894686934,-5.573651147428002,28.616824198847567,8.693103684597963
20.8,0.16,2.4572485390564975,0.3931597662490396,0.02021298546597406,0.003148139273890352,0.15574835687631777,1.100156327536114,-5.424806075542946,28.91649006489871,8.821873109405974
20.9,0.16,2.4724169044056157,0.39558670470489854,0.020339148577966003,0.003167263652453361,0.15572252891079968,1.100169010957054,-5.350336631537893,29.06620983244283,8.886257219078802
20.8,0.16,2.4572485390564975,0.3931597662490396,0.020204968973286167,0.003146923883096793,0.15574999829286906,1.100155521464139,-5.424806075542946,28.913404741892066,8.821873109405974
20.4,0.16,2.3973861036853545,0.38358177658965675,0.019691953724840824,0.003069091667145865,0.15585511270394137,1.1001038974823556,-5.7223701728071745,28.311208352899452,8.564332630450776
20.5,0.16,2.412230795685355,0.3859569273096568,0.01981515469970927,0.0030877927126018853,0.15582985646068107,1.1001163021059295,-5.64802648799099,28.459825624065367,8.628718362864072
20.3,0.16,2.3826214120172926,0.3812194259227668,0.01956169674120158,0.003049312975138002,0.15588182433660902,1.1000907775398419,-5.796682057293346,28.159863152198664,8.499946483967445
20.3,0.16,2.3826214120172926,0.3812194259227668,0.019556533802840368,0.0030485288761967146,0.15588288328241223,1.1000902574071694,-5.796682057293346,28.157873390185145,8.499946483967445
19.9,0.18,2.3243553773858294,0.41838396792944926,0.019061115042529244,0.003346894555418913,0.17558755340132554,1.1002881198226422,-4.668243337922604,28.51020206208607,8.643948852300138
19.6,0.19,2.28147812304371,0.43348084337830484,0.018696461115161225,0.0034678904970818205,0.18548379159677758,1.1003683252413452,-4.232915890220312,28.513481163207395,8.636187526827491
19.9,0.19,2.3243553773858294,0.4416275217033076,0.019056090076317634,0.0035329805267074964,0.1853990253277709,1.1004114639198208,-4.003081664708908,28.982287191324517,8.837758249104343
19.9,0.19,2.3243553773858294,0.4416275217033076,0.019053578586606924,0.003532526172994307,0.1853996170292849,1.1004111628144682,-4.003081664708908,28.98113453252963,8.837758249104343
19.5,0.19,2.267340420546069,0.4307946799037531,0.018572250762474683,0.003445395563754035,0.18551308658374743,1.1003534153326773,-4.309465413339325,28.355203615304077,8.56899659506293
18.7,0.18,2.156972924440298,0.38825512639925364,0.01764024485456029,0.0031030777311667128,0.175908994277056,1.1001264404951476,-5.576441635124958,26.677737139846883,7.848478156238832
17.7,0.17,2.0256519609481214,0.3443608333611807,0.01653771462380545,0.0027507069026379218,0.16632932452942303,1.099892638127157,-7.007035871862918,24.77359892297637,7.007714533215568
17.8,0.16,2.0384608005340743,0.3261537280854519,0.0166429014435701,0.0026043276266835614,0.1564827885037876,1.0997954653666249,-7.643713457145488,24.5038978366533,6.890147511091435
17.5,0.16,2.0002457844474653,0.3200393255115945,0.016324850877904307,0.002555631790771975,0.15654855348363542,1.0997631327191535,-7.8639050313925765,24.07736112791172,6.696951231958206
17.4,0.16,1.9876477886117396,0.31802364617787837,0.01621722452079924,0.0025391441489406048,0.1565708204683268,1.0997521846830107,-7.937230112931509,23.93454641678623,6.632551416447718
17.4,0.17,1.9876477886117396,0.3379001240639958,0.01621722452079924,0.002698529180647599,0.16639895298894256,1.0998580036004408,-7.2298037245015365,24.338174186776246,6.811622463635718
16.8,0.23,1.9135105445808356,0.4401074252535922,0.0155992142890639,0.003519845627871138,0.22564249472095443,1.1004027591635732,-4.045704311579783,25.810669714125282,7.386607425686297
15.9,0.3,1.8068522080524165,0.5420556624157249,0.01470915752613646,0.00434088714185504,0.29511460014904245,1.100946441852897,-1.4202518633020418,26.976540032307124,7.719877417351329
15.5,0.32,1.7611482860914067,0.5635674515492501,0.014328521441792218,0.004514408093325809,0.3150644755402721,1.1010612313370551,-0.9185865889113387,27.00983649383887,7.6746076680492745
15.2,0.35,1.7275395249341738,0.6046388337269608,0.014048907776298008,0.004845970125643007,0.34493572047064547,1.1012804596415642,-0.0028502200861950655,27.5439253206003,7.815335863989112
14.8,0.37,1.683604552650241,0.6229336844805892,0.013683753867354822,0.004993774239350719,0.3649418345110921,1.1013781408789975,0.3886875201266804,27.511633057646165,7.739099435282499
14.7,0.39,1.6727753709000712,0.6523823946510278,0.01359736752392276,0.005233186346920389,0.3848676104189501,1.1015363033415548,0.9995068697897622,28.015253803583903,7.893372312548035
14.3,0.36,1.630068019800009,0.5868244871280033,0.013244553988858565,0.00470393294373326,0.3551597847455074,1.1011865625917505,-0.39357173690760305,26.271751857454056,7.224647932785603
13.4,0.36,1.537462009939662,0.5534863235782783,0.012478650009820952,0.004435363136437752,0.3554361355552909,1.1010089455680794,-1.1516948753970837,24.68052133241184,6.512198472479136
12.4,0.41,1.4400199698975698,0.5904081876580035,0.011674450651909207,0.004734098452495617,0.4055093120567019,1.101206506437573,-0.31419557684906607,24.4203388212553,6.2427878982026375
11.0,0.45,1.3127393763438904,0.5907327193547507,0.010627707283460821,0.004737942080801188,0.4458103666605991,1.1012090475561795,-0.30702699663002164,23.00966498409808,5.481853417491564
9.2,0.5,1.1637092547359444,0.5818546273679722,0.009404167399157148,0.0046668033051123405,0.4962484297685518,1.1011620127857111,-0.504311144902033,21.00437200177066,4.4133732978963245
7.6,0.55,1.0439742119363138,0.5741858165649726,0.008425646368814306,0.0046060275235154545,0.5466675578224671,1.101121824431772,-0.676721112296299,19.228460321879737,3.448388034825003
6.8,0.57,0.9882903983511413,0.5633255270601505,0.007971511267768584,0.0045188578656820445,0.5668759302835409,1.10106417447777,-0.92414051530276,18.197927983514173,2.9046520632004444
6.4,0.56,0.9614449543450444,0.5384091744332249,0.007753283234070116,0.004318154337635791,0.5569452588370049,1.1009314004601007,-1.506898826613039,17.28798731733548,2.4707199710757592
5.7,0.58,0.9160120310104402,0.5312869779860553,0.0073835111176063055,0.004261190955857141,0.5771225759647255,1.100893707063953,-1.677527968918156,16.435279843748045,2.004801400354853
5.2,0.62,0.8847318982191277,0.5485337768958591,0.007129411603891758,0.00440106534584615,0.6173111597938495,1.100986256091214,-1.267489591161663,16.279572829297333,1.862876294636358
4.7,0.62,0.8543996604732875,0.5297277894934382,0.0068840646161679115,0.004250244240815156,0.6174033042678063,1.1008864629931814,-1.715131296780065,15.39411779329566,1.4100367386731403
4.8,0.65,0.8603914725968829,0.5592544571879738,0.00693467672491532,0.004490018585009604,0.6474733809692379,1.1010450993172392,-1.0178955315112574,16.097238002129544,1.7292643068268134
5.2,0.65,0.8847318982191277,0.575075733842433,0.007134032973454177,0.004618580343703951,0.6474010368174278,1.1011301254586436,-0.656617513483134,16.825619434709587,2.0955762248024694
5.6,0.63,0.9096789663193889,0.573097748781215,0.00733851838598918,0.004603171452165492,0.6272616909911873,1.1011199357176569,-0.7013357535123319,17.192660658904387,2.3036206291796724
6.3,0.6,0.9548350715472032,0.5729010429283219,0.007708313926674539,0.004602174115784982,0.5970403073309206,1.101119276178628,-0.705789789177814,17.90017108653589,2.6985873079602927
7.0,0.56,1.0019596471468182,0.5610974024022183,0.008094748982778625,0.004507249239471452,0.5568114896534175,1.1010564963178098,-0.9753842640460277,18.371579442058824,3.0010858865068784
8.1,0.51,1.0801661692515778,0.5508847463183048,0.008737718895712131,0.0044257712503213455,0.506513347836494,1.1010026002752424,-1.212415713265493,19.282160885619007,3.5511977309934846
8.7,0.38,1.1250542013756863,0.4275205965227608,0.009108515533559671,0.0034300923122087277,0.3765808269822672,1.1003432717739265,-4.4032939110997305,17.384725327458796,2.960843392424376
7.7,0.4,1.0511257636069629,0.42045030544278517,0.008504016336633242,0.0033739285289341205,0.39674530191105745,1.100306041698245,-4.60791565227499,16.231287796523624,2.3170860824434936
7.5,0.51,1.036865634396256,0.5288014735420905,0.008387090636927759,0.004249339115870161,0.5066523422509143,1.1008858640128925,-1.7375143364543533,18.230122557072363,3.0327609781849745
7.8,0.51,1.0583205115910714,0.5397434609114464,0.00856414010441552,0.004338440486406478,0.5065821475958404,1.1009448230309535,-1.4751383124722253,18.758320560110718,3.2919797970457907
8.2,0.5,1.087535943003081,0.5437679715015405,0.00880390358595373,0.004371016706912801,0.49648620799148463,1.1009663763390245,-1.3797288006684028,19.24580820226793,3.553512483413815
8.2,0.5,1.087535943003081,0.5437679715015405,0.008805049592358762,0.0043715816842410625,0.4964857538150414,1.1009667501309628,-1.3797288006684028,19.247229572795348,3.553512483413815
8.8,0.47,1.1326933390257052,0.5323658693420814,0.009176052581762548,0.004279284668412909,0.46635354694,1.1009056803676884,-1.6515608484491437,19.623263113373756,3.8106872745813902
9.4,0.43,1.1794961251799443,0.507183333827376,0.009562280783979565,0.004076061623841037,0.42626458226053987,1.1007711750875435,-2.2692072636730316,19.719788658798144,3.9646866299141355
9.7,0.41,1.203530419528628,0.4934474720067375,0.009760186543567046,0.003964967417038217,0.4062388971091473,1.100697623214244,-2.6167240235904288,19.744004142033795,4.033427360878621
9.5,0.42,1.1874601187394291,0.4987332498705602,0.009627845014605889,0.004007713565669418,0.41626278358132374,1.1007259259802589,-2.4820715654779946,19.64901389610653,3.958632116782651
10.0,0.43,1.2279952754407795,0.5280379684395352,0.009960466007144368,0.004244258571216782,0.4261104418380116,1.10088250186465,-1.7559873964448727,20.751499553823635,4.461596616114987
10.6,0.41,1.2782430350756302,0.5240796443810084,0.01037618601359261,0.004212771308101514,0.40600383441303595,1.1008616638032653,-1.8521106922668693,21.28034399499979,4.76989246091628
10.7,0.41,1.2867914055445582,0.5275844762732688,0.010448106980189005,0.004241684936166533,0.4059764074209165,1.1008807986991225,-1.7669700058795996,21.45457580736715,4.851721177684027
10.9,0.41,1.304039323251393,0.534656122533071,0.010590536060509926,0.0042989326712822955,0.4059221031607823,1.100918681716341,-1.5965805284584462,21.801609961718164,5.0153781781883495
11.0,0.4,1.3127393763438904,0.5250957505375562,0.010662403312010639,0.0042215402201783055,0.3959276437632932,1.100867467142262,-1.8273792996473475,21.70789077173758,5.00068195168199
11.1,0.39,1.3214904978717161,0.5153812941699694,0.010734708892869378,0.004142920026094864,0.38593687704441,1.1008154320239834,-2.065441327051431,21.611048459446074,4.9847553437309955
11.0,0.4,1.3127393763438904,0.5250957505375562,0.010661011121818015,0.004220994624644311,0.3959281700781593,1.1008671060655535,-1.8273792996473475,21.706515404507734,5.00068195168199
11.1,0.38,1.3214904978717161,0.5021663891912521,0.010733307101562305,0.004035480531919648,0.37597736594457987,1.1007443095488754,-2.39523599512129,21.340189680528315,4.887268412768787
11.2,0.38,1.3302929433260302,0.5055113184638915,0.010807455209793617,0.0040630614121146364,0.3759498728648653,1.1007625689096308,-2.311095902514687,21.511055441206015,4.967533907813692
11.0,0.39,1.3127393763438904,0.5119683567741172,0.010662403312010639,0.0041153034237753575,0.38596396172143327,1.1007971519214599,-2.1499485492970862,21.44008321234123,4.9039576794765125
11.0,0.41,1.3127393763438904,0.538223144300995,0.010662403312010639,0.004327813075539824,0.40589470768422065,1.100937791346177,-1.5113320819633742,21.975789230539945,5.097206463589606
11.1,0.42,1.3214904978717161,0.5550260091061208,0.010734708892869378,0.004463893363233997,0.4158373932430693,1.1010278183706592,-1.1158685783195423,22.4202336369273,5.275887393082032
11.1,0.42,1.3214904978717161,0.5550260091061208,0.010734708892869378,0.004463893363233997,0.4158373932430693,1.1010278183706592,-1.1158685783195423,22.4202336369273,5.275887393082032
11.3,0.42,1.3391469692288005,0.5624417270760962,0.010879223505858309,0.004523384410098009,0.41578191749275395,1.1010671683698292,-0.9444467752699239,22.773045619775683,5.440541834535713
11.4,0.41,1.3480528331358494,0.5527016615856982,0.010952848780269399,0.004444491105157845,0.4057840288240086,1.1010149838544374,-1.169984242516641,22.675526547470604,5.424518191980203
11.6,0.43,1.3660211103732631,0.5873890774605032,0.011099995356331096,0.004724934324383841,0.4256699370319001,1.101200447725311,-0.3810401506126482,23.585591420167937,5.786666715355446
12.0,0.37,1.4025911688105415,0.5189587324599003,0.011401113400238222,0.004170253360025206,0.36577597412004254,1.100833523634194,-1.9773498939869683,22.592131341201185,5.50699518832822
12.2,0.36,1.4211971627773583,0.511630978599849,0.011553653678060218,0.004110448722855035,0.35577046338688184,1.1007939383726184,-2.158327267695121,22.643948447186432,5.5622448354305565
12.2,0.37,1.4211971627773583,0.5258429502276226,0.011553653678060218,0.0042254035267417014,0.3657201128302401,1.1008700238785387,-1.8092178567992008,22.933981831443376,5.666435366649926
11.9,0.39,1.3933688099342787,0.5434138358743688,0.011323303873288474,0.0043675855776905215,0.38571653879161527,1.1009641062770579,-1.388101111653782,22.98854508422,5.631131015363193
11.6,0.43,1.3660211103732631,0.5873890774605032,0.011097095821715131,0.004723712505190507,0.4256710567414408,1.1011996399313386,-0.3810401506126482,23.582510067915138,5.786666715355446
11.7,0.43,1.3750840440113206,0.5912861389248678,0.011172042487589661,0.004755291810891989,0.42564211657576057,1.1012205176538323,-0.2948099652795406,23.763609449149186,5.869482523319524
11.8,0.42,1.3841998562750695,0.5813639396355291,0.011247444340374385,0.004674894886217629,0.415640633084655,1.101167363025992,-0.5152867879903908,23.66228269661184,5.852175641177981
12.2,0.41,1.4211971627773583,0.5826908367387169,0.011555163983221808,0.0046862510547097495,0.40555469931142685,1.101174871701146,-0.48562439884227615,24.096709822304845,6.07913503101334
12.5,0.38,1.4495133492048222,0.5508150726978325,0.011789755138547171,0.004428067314377277,0.3755860289158591,1.1010041191949267,-1.2140451208886915,23.749504622038206,6.0109704367391945
12.4,0.42,1.4400199698975698,0.6048083873569793,0.01171261742875194,0.004866150809808886,0.4154622858135483,1.1012937984080884,0.0008229175852605408,24.75355736275717,6.34613198114033
12.3,0.45,1.4305813307969195,0.6437615988586138,0.011632889772338211,0.005181500129180286,0.44541814034044647,1.1015021643297627,0.8230866491139253,25.447768898197893,6.570799889994033
12.5,0.44,1.4495133492048222,0.6377858736501217,0.011789755138547171,0.005133005856229067,0.4353784956437694,1.101470130421402,0.6996512007318785,25.528461091060066,6.635285509487751
12.6,0.41,1.4590617389140113,0.5982153129547446,0.011870452358223885,0.004812693974893316,0.4054347576366007,1.101258464033493,-0.14263387007679285,24.82160273027918,6.406440240381716
12.6,0.42,1.4590617389140113,0.6128059303438848,0.011870452358223885,0.004931007355995544,0.4154018067036281,1.1013366628181727,0.17312467825609446,25.120195297642262,6.510783093882445
12.6,0.42,1.4590617389140113,0.6128059303438848,0.011870452358223885,0.004931007355995544,0.4154018067036281,1.1013366628181727,0.17312467825609446,25.120195297642262,6.510783093882445
12.8,0.41,1.4783246356868474,0.6061131006316074,0.012030200208509693,0.004876730542949288,0.40537401360117675,1.1013007910486363,0.029059403925813854,25.18617507038047,6.570092063403003
12.9,0.41,1.4880396885175322,0.6100962722921882,0.01211238295276472,0.00490966686641452,0.40534277074635106,1.1013225592628824,0.1149549688078011,25.370795971053745,6.651917782034618
12.8,0.41,1.4783246356868474,0.6061131006316074,0.012031774395433906,0.004877361476486024,0.40537341510799907,1.1013012080574736,0.029059403925813854,25.18776761224428,6.570092063403003
12.8,0.41,1.4783246356868474,0.6061131006316074,0.012031774395433906,0.004877361476486024,0.40537341510799907,1.1013012080574736,0.029059403925813854,25.18776761224428,6.570092063403003
12.7,0.38,1.4686654102933232,0.5580928559114628,0.011951649369959625,0.00448815664544087,0.3755261308720967,1.1010438677372245,-1.0447492069980981,24.103964029109378,6.171496753857539
12.6,0.38,1.4590617389140113,0.5544434607873243,0.011870452358223885,0.004458021623381238,0.3755561699628664,1.1010239342905204,-1.1294140704122029,23.926500865857033,6.091233672426172
12.6,0.39,1.4590617389140113,0.5690340781764645,0.011867347792586753,0.004575018056287665,0.38551310168440234,1.1011013173601174,-0.7936055552538832,24.221769794429598,6.196701754553326
12.7,0.38,1.4686654102933232,0.5580928559114628,0.011945397798996947,0.004485836642323302,0.3755284434897578,1.1010423331646657,-1.0447492069980981,24.098108518720878,6.171496753857539
12.6,0.37,1.4590617389140113,0.5398528433981842,0.011865796118658267,0.004338204562549886,0.36560585730344,1.100944666932253,-1.472537489484445,23.624113397303336,5.9853137178491504
12.8,0.35,1.4783246356868474,0.5174136224903966,0.012025480118287557,0.004156680110728801,0.3456560627801959,1.1008245397842464,-2.0153359212940956,23.36869289421101,5.929130986532186
12.9,0.33,1.4880396885175322,0.49105309721078566,0.012107629392192723,0.003944077465136133,0.3257514198179344,1.1006837908359763,-2.678106615549801,22.933373612042434,5.788452925114862
12.9,0.31,1.4880396885175322,0.461292303440435,0.012109213497760974,0.003704097259379211,0.3058908210730704,1.1005248455324959,-3.4621506443979158,22.327595298343425,5.5661970009356505
12.8,0.3,1.4783246356868474,0.4434973907060542,0.012028626433451628,0.0035603892506921387,0.29599300222598074,1.1004296274873886,-3.950814475094255,21.863592749229028,5.37824740701611
12.9,0.29,1.4880396885175322,0.4315315096700843,0.012109213497760974,0.0034637924018087176,0.28604602623029,1.100365609024981,-4.288429046965348,21.72099747110352,5.340426523768677
12.9,0.28,1.4880396885175322,0.4166511127849091,0.012109213497760974,0.0033437091796778696,0.27612934401529304,1.100286008049204,-4.719020962568322,21.417873254768566,5.226034562402209
12.9,0.27,1.4880396885175322,0.40177071589973373,0.012109213497760974,0.0032236720598902003,0.26621646901231577,1.1002064185887495,-5.16223642668561,21.114865413863907,5.11052552712926
13.0,0.27,1.497810843290361,0.4044089276883975,0.012190286598561098,0.0032449506139865703,0.2661914949866391,1.1002205285186963,-5.08270018181247,21.269764251737605,5.184042194661192
13.2,0.27,1.517522562109985,0.40973109176969597,0.012355518695522993,0.003288305292987851,0.26614061084941454,1.100249275400285,-4.9235160184178,21.581598699673343,5.331074595717256
13.3,0.28,1.527463680603767,0.4276898305690548,0.012438076893509481,0.003433229084621321,0.2760257163559482,1.1003453509674204,-4.398429773517712,22.048725754657887,5.522867285592087
13.3,0.29,1.527463680603767,0.4429644673750924,0.012438076893509481,0.0035565455360935814,0.2859401470615993,1.1004270803447167,-3.9656926836454005,22.360100596182278,5.639955755683335
13.5,0.3,1.5475178300779795,0.4642553490233938,0.012604686393117603,0.003728513984685783,0.2958037882419369,1.100541020855287,-3.3822753596052593,22.996868040220974,5.907022209464886
13.6,0.3,1.5576314220792593,0.46728942662377776,0.012692067728985538,0.0037539977019533967,0.29577510789516165,1.1005579021878633,-3.3009134406072818,23.162501388173,5.9825604824767655
13.6,0.31,1.5576314220792593,0.4828657408445704,0.012693730684153921,0.003880412839122387,0.30569522354578216,1.1006416314587228,-2.889858090945829,23.481768885019868,6.099455568959916
13.3,0.34,1.527463680603767,0.5193376514052808,0.012442963991237897,0.004175476561530813,0.33556928754845755,1.1008369806973632,-1.9680483968737619,23.922905458462957,6.210477027071608
13.6,0.33,1.5576314220792593,0.5140183692861556,0.012697057902147472,0.004133493926743928,0.3255473794480235,1.1008091927719919,-2.0991335608667185,24.120937319700275,6.330359176766345
13.8,0.33,1.578033051432369,0.5207509069726818,0.012870176794572431,0.004189081670066009,0.3254875000499305,1.1008459852968802,-1.9334053709620846,24.464039092154763,6.485187737889335
14.3,0.32,1.630068019800009,0.5216217663360029,0.013303642722297952,0.004196134394402085,0.3154124386826048,1.1008506530767477,-1.9120962762795983,24.98864064332072,6.752988486133047
14.5,0.31,1.651300407471054,0.5119031263160267,0.013485994809969164,0.004119034224430419,0.305430506423266,1.1007996214881357,-2.1515681830188527,24.996510018539382,6.785057579940615
14.8,0.29,1.683604552650241,0.48824532026856987,0.013757461234245262,0.003927977389190723,0.2855161517310438,1.100673129703428,-2.750398640295316,24.81760343834084,6.763153702993915
14.9,0.29,1.694495261568516,0.49140362585486963,0.013848435358423814,0.003953547749463865,0.28548696276066854,1.100690061699872,-2.6691051896850055,24.983551611357083,6.83803160107696
15.2,0.28,1.7275395249341738,0.48371106698156874,0.014126482722325157,0.0038917740534909558,0.275494907684309,1.1006491553649778,-2.8678604721504044,25.131301620712456,6.9327629034561244
